Time,Data
14:42:30,AXT= -0.81 AYT= 2.07 AZT= 2.22 GX= -7.05 GY= 0.40 GZ= 0.73 AXL= 0.10 AYL= -0.37 AZL= -8.75 GXYZ= 7.10
14:42:30,AXYZ= 0.38
14:42:30,the car stop moving
14:42:30,AXT= -0.55 AYT= 2.19 AZT= 2.26 GX= -6.70 GY= 0.15 GZ= 0.60 AXL= 0.05 AYL= -0.38 AZL= -8.74 GXYZ= 6.73
14:42:30,AXYZ= 0.39
14:42:30,the car stop moving
14:42:30,AXT= -1.11 AYT= 2.64 AZT= 2.87 GX= -6.88 GY= 0.23 GZ= 0.69 AXL= 0.14 AYL= -0.47 AZL= -8.74 GXYZ= 6.92
14:42:30,AXYZ= 0.49
14:42:30,the car stop moving
14:42:30,AXT= -0.75 AYT= 2.04 AZT= 2.17 GX= -6.95 GY= 0.30 GZ= 0.63 AXL= 0.09 AYL= -0.36 AZL= -8.75 GXYZ= 6.98
14:42:30,AXYZ= 0.37
14:42:30,the car stop moving
14:42:30,AXT= -0.90 AYT= 2.57 AZT= 2.72 GX= -6.98 GY= 0.18 GZ= 0.53 AXL= 0.11 AYL= -0.46 AZL= -8.74 GXYZ= 7.00
14:42:30,AXYZ= 0.47
14:42:30,the car stop moving
14:42:30,AXT= -0.70 AYT= 2.05 AZT= 2.17 GX= -7.21 GY= 0.17 GZ= 0.65 AXL= 0.08 AYL= -0.36 AZL= -8.75 GXYZ= 7.24
14:42:30,AXYZ= 0.37
14:42:30,the car stop moving
14:42:30,AXT= -0.59 AYT= 2.42 AZT= 2.49 GX= -7.23 GY= 0.28 GZ= 0.63 AXL= 0.06 AYL= -0.43 AZL= -8.75 GXYZ= 7.26
14:42:30,AXYZ= 0.43
14:42:30,the car stop moving
14:42:30,AXT= -0.58 AYT= 2.14 AZT= 2.22 GX= -7.05 GY= 0.34 GZ= 0.80 AXL= 0.06 AYL= -0.38 AZL= -8.74 GXYZ= 7.11
14:42:30,AXYZ= 0.38
14:42:30,the car stop moving
14:42:30,AXT= -0.84 AYT= 2.92 AZT= 3.04 GX= -6.99 GY= -0.05 GZ= 0.72 AXL= 0.09 AYL= -0.52 AZL= -8.74 GXYZ= 7.03
14:42:30,AXYZ= 0.52
14:42:30,the car stop moving
14:42:30,AXT= -0.82 AYT= 2.26 AZT= 2.41 GX= -6.95 GY= 0.11 GZ= 0.82 AXL= 0.10 AYL= -0.40 AZL= -8.75 GXYZ= 7.00
14:42:30,AXYZ= 0.41
14:42:30,the car stop moving
14:42:31,AXT= -0.69 AYT= 1.85 AZT= 1.98 GX= -6.95 GY= 0.45 GZ= 0.63 AXL= 0.08 AYL= -0.33 AZL= -8.75 GXYZ= 7.00
14:42:31,AXYZ= 0.34
14:42:31,the car stop moving
14:42:31,AXT= -0.60 AYT= 2.39 AZT= 2.46 GX= -7.08 GY= 0.26 GZ= 0.84 AXL= 0.06 AYL= -0.42 AZL= -8.75 GXYZ= 7.13
14:42:31,AXYZ= 0.42
14:42:31,the car stop moving
14:42:31,AXT= -0.94 AYT= 2.65 AZT= 2.81 GX= -6.99 GY= 0.19 GZ= 0.63 AXL= 0.11 AYL= -0.47 AZL= -8.74 GXYZ= 7.02
14:42:31,AXYZ= 0.48
14:42:31,the car stop moving
14:42:31,AXT= -0.72 AYT= 2.10 AZT= 2.22 GX= -7.08 GY= 0.14 GZ= 0.75 AXL= 0.08 AYL= -0.37 AZL= -8.75 GXYZ= 7.12
14:42:31,AXYZ= 0.38
14:42:31,the car stop moving
14:42:31,AXT= -0.74 AYT= 2.62 AZT= 2.72 GX= -6.89 GY= 0.11 GZ= 0.72 AXL= 0.08 AYL= -0.46 AZL= -8.74 GXYZ= 6.93
14:42:31,AXYZ= 0.47
14:42:31,the car stop moving
14:42:31,AXT= -0.73 AYT= 2.31 AZT= 2.42 GX= -7.15 GY= 0.24 GZ= 0.69 AXL= 0.08 AYL= -0.41 AZL= -8.74 GXYZ= 7.18
14:42:31,AXYZ= 0.42
14:42:31,the car stop moving
14:42:31,AXT= -0.86 AYT= 2.67 AZT= 2.81 GX= -6.83 GY= 0.02 GZ= 0.48 AXL= 0.10 AYL= -0.47 AZL= -8.74 GXYZ= 6.85
14:42:31,AXYZ= 0.48
14:42:31,the car stop moving
14:42:31,AXT= -1.01 AYT= 2.50 AZT= 2.70 GX= -6.91 GY= 0.12 GZ= 0.53 AXL= 0.13 AYL= -0.45 AZL= -8.74 GXYZ= 6.93
14:42:31,AXYZ= 0.46
14:42:31,the car stop moving
14:42:31,AXT= -1.01 AYT= 2.12 AZT= 2.35 GX= -6.82 GY= 0.36 GZ= 0.76 AXL= 0.13 AYL= -0.38 AZL= -8.74 GXYZ= 6.87
14:42:31,AXYZ= 0.40
14:42:31,the car stop moving
14:42:31,AXT= -0.79 AYT= 1.98 AZT= 2.13 GX= -6.96 GY= 0.05 GZ= 0.61 AXL= 0.10 AYL= -0.35 AZL= -8.76 GXYZ= 6.99
14:42:31,AXYZ= 0.37
14:42:31,the car stop moving
14:42:31,AXT= -0.64 AYT= 1.83 AZT= 1.94 GX= -6.83 GY= 0.07 GZ= 0.62 AXL= 0.08 AYL= -0.32 AZL= -8.75 GXYZ= 6.86
14:42:31,AXYZ= 0.33
14:42:31,the car stop moving
14:42:31,AXT= -0.73 AYT= 2.08 AZT= 2.21 GX= -7.05 GY= 0.19 GZ= 0.78 AXL= 0.09 AYL= -0.37 AZL= -8.75 GXYZ= 7.10
14:42:31,AXYZ= 0.38
14:42:31,the car stop moving
14:42:31,AXT= -0.78 AYT= 2.61 AZT= 2.72 GX= -7.05 GY= 0.11 GZ= 0.73 AXL= 0.08 AYL= -0.46 AZL= -8.74 GXYZ= 7.09
14:42:31,AXYZ= 0.47
14:42:31,the car stop moving
14:42:31,AXT= -0.95 AYT= 2.57 AZT= 2.74 GX= -7.11 GY= 0.29 GZ= 0.76 AXL= 0.12 AYL= -0.46 AZL= -8.74 GXYZ= 7.16
14:42:31,AXYZ= 0.47
14:42:31,the car stop moving
14:42:32,AXT= -0.62 AYT= 2.06 AZT= 2.16 GX= -6.95 GY= -0.01 GZ= 0.69 AXL= 0.07 AYL= -0.36 AZL= -8.75 GXYZ= 6.99
14:42:32,AXYZ= 0.37
14:42:32,the car stop moving
14:42:32,AXT= -0.86 AYT= 2.07 AZT= 2.24 GX= -6.95 GY= 0.28 GZ= 0.68 AXL= 0.11 AYL= -0.37 AZL= -8.75 GXYZ= 6.99
14:42:32,AXYZ= 0.39
14:42:32,the car stop moving
14:42:32,AXT= -0.80 AYT= 2.35 AZT= 2.49 GX= -6.94 GY= 0.45 GZ= 0.61 AXL= 0.09 AYL= -0.42 AZL= -8.75 GXYZ= 6.98
14:42:32,AXYZ= 0.43
14:42:32,the car stop moving
14:42:32,AXT= -0.90 AYT= 2.19 AZT= 2.37 GX= -7.08 GY= 0.06 GZ= 0.73 AXL= 0.11 AYL= -0.39 AZL= -8.74 GXYZ= 7.11
14:42:32,AXYZ= 0.41
14:42:32,the car stop moving
14:42:32,AXT= -0.72 AYT= 2.02 AZT= 2.14 GX= -6.86 GY= 0.37 GZ= 0.70 AXL= 0.09 AYL= -0.36 AZL= -8.75 GXYZ= 6.91
14:42:32,AXYZ= 0.37
14:42:32,the car stop moving
14:42:32,AXT= -0.62 AYT= 1.68 AZT= 1.80 GX= -6.91 GY= 0.03 GZ= 0.66 AXL= 0.08 AYL= -0.30 AZL= -8.75 GXYZ= 6.94
14:42:32,AXYZ= 0.31
14:42:32,the car stop moving
14:42:32,AXT= -0.96 AYT= 1.82 AZT= 2.05 GX= -6.89 GY= 0.25 GZ= 0.71 AXL= 0.13 AYL= -0.33 AZL= -8.75 GXYZ= 6.93
14:42:32,AXYZ= 0.35
14:42:32,the car stop moving
14:42:32,AXT= -0.95 AYT= 2.56 AZT= 2.73 GX= -6.96 GY= 0.18 GZ= 0.63 AXL= 0.12 AYL= -0.46 AZL= -8.74 GXYZ= 6.99
14:42:32,AXYZ= 0.47
14:42:32,the car stop moving
14:42:32,AXT= -0.91 AYT= 2.56 AZT= 2.72 GX= -6.75 GY= 0.21 GZ= 0.76 AXL= 0.11 AYL= -0.46 AZL= -8.74 GXYZ= 6.79
14:42:32,AXYZ= 0.47
14:42:32,the car stop moving
14:42:32,AXT= -0.66 AYT= 2.10 AZT= 2.21 GX= -6.90 GY= 0.15 GZ= 0.69 AXL= 0.07 AYL= -0.37 AZL= -8.74 GXYZ= 6.94
14:42:32,AXYZ= 0.38
14:42:32,the car stop moving
14:42:32,AXT= -0.68 AYT= 2.30 AZT= 2.40 GX= -6.95 GY= 0.16 GZ= 0.50 AXL= 0.07 AYL= -0.41 AZL= -8.75 GXYZ= 6.97
14:42:32,AXYZ= 0.41
14:42:32,the car stop moving
14:42:32,AXT= -0.97 AYT= 2.77 AZT= 2.93 GX= -6.92 GY= 0.30 GZ= 0.79 AXL= 0.11 AYL= -0.49 AZL= -8.73 GXYZ= 6.97
14:42:32,AXYZ= 0.51
14:42:32,the car stop moving
14:42:32,AXT= -0.13 AYT= 1.68 AZT= 1.69 GX= -7.03 GY= 0.11 GZ= 0.63 AXL= -0.01 AYL= -0.29 AZL= -8.74 GXYZ= 7.06
14:42:32,AXYZ= 0.29
14:42:32,the car stop moving
14:42:32,AXT= -0.87 AYT= 2.14 AZT= 2.31 GX= -6.89 GY= 0.02 GZ= 0.69 AXL= 0.11 AYL= -0.38 AZL= -8.74 GXYZ= 6.93
14:42:32,AXYZ= 0.40
14:42:32,the car stop moving
14:42:33,AXT= -0.65 AYT= 2.55 AZT= 2.63 GX= -6.96 GY= 0.05 GZ= 0.69 AXL= 0.06 AYL= -0.45 AZL= -8.74 GXYZ= 7.00
14:42:33,AXYZ= 0.45
14:42:33,the car stop moving
14:42:33,AXT= -1.01 AYT= 2.32 AZT= 2.53 GX= -7.08 GY= 0.13 GZ= 0.66 AXL= 0.13 AYL= -0.42 AZL= -8.75 GXYZ= 7.12
14:42:33,AXYZ= 0.44
14:42:33,the car stop moving
14:42:33,AXT= -0.69 AYT= 2.10 AZT= 2.21 GX= -6.97 GY= 0.16 GZ= 0.82 AXL= 0.08 AYL= -0.37 AZL= -8.75 GXYZ= 7.02
14:42:33,AXYZ= 0.38
14:42:33,the car stop moving
14:42:33,AXT= -0.59 AYT= 1.82 AZT= 1.92 GX= -7.07 GY= 0.32 GZ= 0.73 AXL= 0.07 AYL= -0.32 AZL= -8.74 GXYZ= 7.11
14:42:33,AXYZ= 0.33
14:42:33,the car stop moving
14:42:33,AXT= -0.49 AYT= 2.20 AZT= 2.25 GX= -7.15 GY= 0.30 GZ= 0.66 AXL= 0.04 AYL= -0.39 AZL= -8.75 GXYZ= 7.19
14:42:33,AXYZ= 0.39
14:42:33,the car stop moving
14:42:33,AXT= -0.82 AYT= 2.08 AZT= 2.23 GX= -6.87 GY= 0.16 GZ= 0.62 AXL= 0.10 AYL= -0.37 AZL= -8.75 GXYZ= 6.90
14:42:33,AXYZ= 0.38
14:42:33,the car stop moving
14:42:33,AXT= -0.81 AYT= 2.31 AZT= 2.45 GX= -6.86 GY= 0.21 GZ= 0.79 AXL= 0.10 AYL= -0.41 AZL= -8.74 GXYZ= 6.91
14:42:33,AXYZ= 0.42
14:42:33,the car stop moving
14:42:33,AXT= -0.58 AYT= 2.63 AZT= 2.70 GX= -7.02 GY= 0.02 GZ= 0.69 AXL= 0.05 AYL= -0.46 AZL= -8.75 GXYZ= 7.06
14:42:33,AXYZ= 0.46
14:42:33,the car stop moving
14:42:33,AXT= -0.61 AYT= 2.73 AZT= 2.80 GX= -6.99 GY= 0.26 GZ= 0.76 AXL= 0.05 AYL= -0.48 AZL= -8.74 GXYZ= 7.04
14:42:33,AXYZ= 0.48
14:42:33,the car stop moving
14:42:33,AXT= -0.79 AYT= 2.49 AZT= 2.61 GX= -6.91 GY= 0.03 GZ= 0.63 AXL= 0.09 AYL= -0.44 AZL= -8.74 GXYZ= 6.94
14:42:33,AXYZ= 0.45
14:42:33,the car stop moving
14:42:33,AXT= -0.71 AYT= 2.61 AZT= 2.70 GX= -6.91 GY= 0.22 GZ= 0.70 AXL= 0.07 AYL= -0.46 AZL= -8.74 GXYZ= 6.95
14:42:33,AXYZ= 0.47
14:42:33,the car stop moving
14:42:33,AXT= -0.80 AYT= 2.91 AZT= 3.01 GX= -7.02 GY= 0.27 GZ= 0.55 AXL= 0.08 AYL= -0.51 AZL= -8.74 GXYZ= 7.04
14:42:33,AXYZ= 0.52
14:42:33,the car stop moving
14:42:33,AXT= -0.76 AYT= 1.95 AZT= 2.09 GX= -6.98 GY= 0.21 GZ= 0.82 AXL= 0.09 AYL= -0.35 AZL= -8.75 GXYZ= 7.04
14:42:33,AXYZ= 0.36
14:42:33,the car stop moving
14:42:33,AXT= -0.79 AYT= 2.16 AZT= 2.30 GX= -6.88 GY= 0.27 GZ= 0.70 AXL= 0.10 AYL= -0.38 AZL= -8.74 GXYZ= 6.92
14:42:33,AXYZ= 0.40
14:42:33,the car stop moving
14:42:34,AXT= -1.09 AYT= 2.60 AZT= 2.82 GX= -7.21 GY= 0.24 GZ= 0.67 AXL= 0.14 AYL= -0.47 AZL= -8.74 GXYZ= 7.24
14:42:34,AXYZ= 0.49
14:42:34,the car stop moving
14:42:34,AXT= -1.04 AYT= 2.73 AZT= 2.92 GX= -6.90 GY= 0.20 GZ= 0.64 AXL= 0.13 AYL= -0.49 AZL= -8.74 GXYZ= 6.93
14:42:34,AXYZ= 0.50
14:42:34,the car stop moving
14:42:34,AXT= -0.90 AYT= 2.69 AZT= 2.84 GX= -7.18 GY= 0.14 GZ= 0.56 AXL= 0.10 AYL= -0.48 AZL= -8.74 GXYZ= 7.21
14:42:34,AXYZ= 0.49
14:42:34,the car stop moving
14:42:34,AXT= -0.88 AYT= 2.59 AZT= 2.74 GX= -7.02 GY= 0.17 GZ= 0.79 AXL= 0.10 AYL= -0.46 AZL= -8.74 GXYZ= 7.06
14:42:34,AXYZ= 0.47
14:42:34,the car stop moving
14:42:34,AXT= -1.29 AYT= 2.31 AZT= 2.64 GX= -6.94 GY= 0.29 GZ= 0.68 AXL= 0.18 AYL= -0.42 AZL= -8.75 GXYZ= 6.98
14:42:34,AXYZ= 0.45
14:42:34,the car stop moving
14:42:34,AXT= -0.66 AYT= 2.05 AZT= 2.16 GX= -7.09 GY= 0.26 GZ= 0.67 AXL= 0.08 AYL= -0.36 AZL= -8.75 GXYZ= 7.13
14:42:34,AXYZ= 0.37
14:42:34,the car stop moving
14:42:34,AXT= -1.08 AYT= 2.50 AZT= 2.72 GX= -6.89 GY= 0.19 GZ= 0.71 AXL= 0.14 AYL= -0.45 AZL= -8.74 GXYZ= 6.93
14:42:34,AXYZ= 0.47
14:42:34,the car stop moving
14:42:34,AXT= -0.72 AYT= 2.65 AZT= 2.74 GX= -6.95 GY= 0.37 GZ= 0.70 AXL= 0.07 AYL= -0.47 AZL= -8.75 GXYZ= 7.00
14:42:34,AXYZ= 0.47
14:42:34,the car stop moving
14:42:34,AXT= -0.49 AYT= 2.22 AZT= 2.27 GX= -7.03 GY= 0.09 GZ= 0.75 AXL= 0.04 AYL= -0.39 AZL= -8.74 GXYZ= 7.07
14:42:34,AXYZ= 0.39
14:42:34,the car stop moving
14:42:34,AXT= -0.79 AYT= 2.47 AZT= 2.60 GX= -7.01 GY= 0.08 GZ= 0.85 AXL= 0.09 AYL= -0.44 AZL= -8.74 GXYZ= 7.06
14:42:34,AXYZ= 0.45
14:42:34,the car stop moving
14:42:34,AXT= -0.60 AYT= 2.04 AZT= 2.13 GX= -6.97 GY= 0.08 GZ= 0.69 AXL= 0.07 AYL= -0.36 AZL= -8.74 GXYZ= 7.00
14:42:34,AXYZ= 0.37
14:42:34,the car stop moving
14:42:34,AXT= -0.79 AYT= 2.09 AZT= 2.23 GX= -6.85 GY= 0.14 GZ= 0.72 AXL= 0.10 AYL= -0.37 AZL= -8.74 GXYZ= 6.89
14:42:34,AXYZ= 0.38
14:42:34,the car stop moving
14:42:34,AXT= -0.86 AYT= 2.79 AZT= 2.92 GX= -7.09 GY= 0.11 GZ= 0.59 AXL= 0.10 AYL= -0.49 AZL= -8.74 GXYZ= 7.12
14:42:34,AXYZ= 0.50
14:42:34,the car stop moving
14:42:34,AXT= -0.72 AYT= 2.44 AZT= 2.54 GX= -6.84 GY= 0.31 GZ= 0.63 AXL= 0.08 AYL= -0.43 AZL= -8.75 GXYZ= 6.88
14:42:34,AXYZ= 0.44
14:42:34,the car stop moving
14:42:35,AXT= -0.87 AYT= 2.98 AZT= 3.11 GX= -6.73 GY= 0.37 GZ= 0.71 AXL= 0.09 AYL= -0.53 AZL= -8.74 GXYZ= 6.78
14:42:35,AXYZ= 0.53
14:42:35,the car stop moving
14:42:35,AXT= -0.82 AYT= 2.50 AZT= 2.63 GX= -7.08 GY= 0.11 GZ= 0.54 AXL= 0.09 AYL= -0.44 AZL= -8.74 GXYZ= 7.11
14:42:35,AXYZ= 0.45
14:42:35,the car stop moving
14:42:35,AXT= -0.95 AYT= 2.67 AZT= 2.83 GX= -6.92 GY= -0.03 GZ= 0.69 AXL= 0.11 AYL= -0.47 AZL= -8.73 GXYZ= 6.96
14:42:35,AXYZ= 0.49
14:42:35,the car stop moving
14:42:35,AXT= -0.64 AYT= 2.49 AZT= 2.57 GX= -6.89 GY= 0.26 GZ= 0.67 AXL= 0.06 AYL= -0.44 AZL= -8.75 GXYZ= 6.93
14:42:35,AXYZ= 0.44
14:42:35,the car stop moving
14:42:35,AXT= -0.46 AYT= 2.30 AZT= 2.35 GX= -6.95 GY= 0.23 GZ= 0.51 AXL= 0.04 AYL= -0.40 AZL= -8.74 GXYZ= 6.98
14:42:35,AXYZ= 0.40
14:42:35,the car stop moving
14:42:35,AXT= -0.81 AYT= 2.78 AZT= 2.90 GX= -6.62 GY= 0.23 GZ= 0.67 AXL= 0.09 AYL= -0.49 AZL= -8.74 GXYZ= 6.66
14:42:35,AXYZ= 0.50
14:42:35,the car stop moving
14:42:35,AXT= -0.82 AYT= 2.12 AZT= 2.27 GX= -6.89 GY= 0.12 GZ= 0.63 AXL= 0.10 AYL= -0.38 AZL= -8.74 GXYZ= 6.91
14:42:35,AXYZ= 0.39
14:42:35,the car stop moving
14:42:35,AXT= -0.98 AYT= 2.43 AZT= 2.62 GX= -6.91 GY= 0.18 GZ= 0.67 AXL= 0.12 AYL= -0.43 AZL= -8.74 GXYZ= 6.94
14:42:35,AXYZ= 0.45
14:42:35,the car stop moving
14:42:35,AXT= -0.85 AYT= 2.33 AZT= 2.49 GX= -7.01 GY= 0.16 GZ= 0.66 AXL= 0.10 AYL= -0.42 AZL= -8.75 GXYZ= 7.04
14:42:35,AXYZ= 0.43
14:42:35,the car stop moving
14:42:35,AXT= -0.69 AYT= 2.69 AZT= 2.78 GX= -6.75 GY= 0.10 GZ= 0.72 AXL= 0.07 AYL= -0.47 AZL= -8.74 GXYZ= 6.79
14:42:35,AXYZ= 0.48
14:42:35,the car stop moving
14:42:35,AXT= -0.73 AYT= 2.71 AZT= 2.81 GX= -7.08 GY= 0.27 GZ= 0.85 AXL= 0.07 AYL= -0.48 AZL= -8.74 GXYZ= 7.14
14:42:35,AXYZ= 0.48
14:42:35,the car stop moving
14:42:35,AXT= -0.72 AYT= 2.40 AZT= 2.50 GX= -7.08 GY= 0.10 GZ= 0.66 AXL= 0.08 AYL= -0.42 AZL= -8.74 GXYZ= 7.12
